month,day,sched_dep_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance
12,17,1859,2139,DL,325,N991DL,LGA,ATL,112,762
12,17,1850,2205,DL,1854,N302NB,LGA,FLL,162,1076
12,17,1609,1716,EV,4299,N16961,EWR,DCA,45,199
12,17,1930,2206,9E,2925,N917XJ,JFK,MSY,166,1182
12,17,1930,2052,9E,2959,N8828D,JFK,SYR,42,209
12,17,1840,2046,DL,866,N340NB,LGA,DTW,76,502
12,17,1925,2206,DL,1715,N320NB,LGA,MSY,163,1183
12,17,1900,2035,UA,693,N487UA,LGA,ORD,108,733
12,17,1805,1955,WN,195,N478WN,LGA,STL,131,888
12,17,1932,28,B6,803,N568JB,JFK,SJU,207,1598
12,17,1955,2259,DL,2590,N398DA,JFK,LAS,315,2248
12,17,1910,2220,AA,1193,N3CGAA,LGA,DFW,193,1389
12,17,1745,1958,DL,1321,N325NB,EWR,MSP,144,1008
12,17,1930,2115,MQ,3535,N506MQ,JFK,CMH,75,483
12,17,1925,2245,AA,2437,N3EDAA,LGA,MIA,156,1096
12,17,1800,1944,9E,4218,N930XJ,LGA,PIT,62,335
12,17,1815,2135,AA,1611,N3CJAA,LGA,MIA,158,1096
12,17,1837,2009,B6,2202,N267JB,JFK,BUF,58,301
12,17,1935,2248,DL,1435,N358NB,LGA,TPA,147,1010
12,17,1900,2125,9E,4033,N8894A,LGA,TYS,88,647
12,17,2029,2211,UA,1464,N38451,EWR,CLE,NA,404
12,17,1804,2006,EV,4382,N15572,EWR,DTW,82,488
12,17,1757,1932,EV,4195,N13994,EWR,BNA,120,748
12,17,1829,2013,EV,5274,N758EV,LGA,BNA,111,764
12,17,1725,1915,WN,3069,N795SW,EWR,STL,128,872
12,17,1825,2120,B6,543,N570JB,EWR,PBI,151,1023
12,17,1900,2359,AA,1029,N5FKAA,JFK,SJU,209,1598
12,17,2014,2242,EV,4333,N16170,EWR,TUL,180,1215
12,17,2019,2345,UA,1224,N23721,EWR,LAX,336,2454
12,17,2040,2220,MQ,3257,N849MQ,LGA,RDU,83,431
12,17,1935,2238,UA,1225,N39461,EWR,PBI,144,1023
12,17,1925,2244,UA,1526,N35271,EWR,LAX,331,2454
12,17,1630,1805,EV,5293,N761ND,LGA,ORF,54,296
12,17,1930,2136,EV,4370,N13995,EWR,CHS,109,628
12,17,1630,1935,WN,1289,N762SW,EWR,HOU,204,1411
12,17,1930,2136,EV,4361,N11192,EWR,TYS,100,631
12,17,2039,2341,UA,1667,N38268,EWR,TPA,141,997
12,17,2039,2355,B6,1205,N834JB,JFK,PDX,363,2454
12,17,1848,2005,EV,4131,N14116,EWR,RIC,62,277
12,17,1840,2025,9E,2908,N923XJ,JFK,BUF,55,301
12,17,2046,2224,EV,4106,N14570,EWR,GSO,72,445
12,17,1951,2059,EV,4312,N15912,EWR,DCA,63,199
12,17,1935,2203,FL,1346,N965AT,LGA,ATL,114,762
12,17,1930,2157,DL,377,N318NB,EWR,ATL,107,746
12,17,2002,2121,UA,1703,N39416,EWR,BOS,36,200
12,17,1900,2018,US,2193,N770UW,LGA,DCA,49,214
12,17,1932,2305,B6,161,N635JB,JFK,SMF,364,2521
12,17,1944,2236,UA,234,N448UA,EWR,MCO,140,937
12,17,1905,2106,EV,4511,N12967,EWR,CLT,92,529
12,17,1930,2141,EV,4543,N17196,EWR,DSM,152,1017
12,17,1930,2236,DL,1485,N923DL,LGA,MCO,144,950
12,17,1900,2043,UA,654,N850UA,EWR,ORD,107,719
12,17,2000,2325,VX,415,N642VA,JFK,LAX,362,2475
12,17,2035,2203,9E,2914,N928XJ,JFK,DCA,55,213
12,17,1755,2049,B6,299,N779JB,LGA,MCO,140,950
12,17,1840,2110,UA,485,N443UA,EWR,DEN,222,1605
12,17,1805,1930,WN,1710,N7715E,EWR,MDW,110,711
12,17,2030,2150,MQ,3604,N505MQ,EWR,ORD,107,719
12,17,2010,2130,EV,4224,N21537,EWR,MKE,115,725
12,17,1845,2040,MQ,3349,N535MQ,LGA,MSP,144,1020
12,17,1922,19,DL,448,N703TW,JFK,SJU,207,1598
12,17,2100,2225,MQ,3660,N526MQ,LGA,BNA,112,764
12,17,1915,2208,UA,866,N833UA,EWR,LAS,313,2227
12,17,2005,2256,B6,883,N536JB,JFK,MCO,137,944
12,17,2012,2312,UA,308,N412UA,EWR,IAH,191,1400
12,17,1714,1832,UA,594,N828UA,EWR,BOS,43,200
12,17,2100,2214,US,2197,N702UW,LGA,DCA,51,214
12,17,2020,2355,UA,1651,N12216,EWR,SFO,357,2565
12,17,2030,2338,UA,340,N444UA,EWR,MIA,159,1085
12,17,1955,2210,DL,2131,N900DE,LGA,DTW,78,502
12,17,2129,10,B6,527,N593JB,EWR,MCO,142,937
12,17,2040,2311,EV,4512,N23139,EWR,MSY,177,1167
12,17,1930,2049,EV,5769,N825AS,LGA,IAD,48,229
12,17,2005,2203,EV,4368,N16987,EWR,DAY,87,533
12,17,2130,2245,MQ,3621,N806MQ,JFK,DCA,46,213
12,17,2100,2330,DL,1247,N988DL,LGA,ATL,110,762
12,17,2119,2309,EV,4672,N18556,EWR,STL,136,872
12,17,2029,2344,UA,314,N597UA,JFK,LAX,344,2475
12,17,2104,13,UA,1682,N39423,EWR,FLL,152,1065
12,17,1935,2150,EV,5079,N741EV,LGA,MEM,142,963
12,17,1900,2057,EV,5287,N600QX,LGA,MSN,118,812
12,17,2045,2359,B6,1295,N558JB,JFK,AUS,215,1521
12,17,2005,2310,B6,1201,N618JB,JFK,FLL,153,1069
12,17,2000,2119,US,2195,N763US,LGA,DCA,51,214
12,17,2050,2208,DL,2599,N981DL,JFK,BOS,40,187
12,17,1945,2224,EV,5298,N615QX,LGA,OMA,161,1148
12,17,1945,2150,MQ,3603,N820MQ,LGA,DTW,84,502
12,17,2111,2303,EV,4700,N14974,EWR,CLT,92,529
12,17,2100,2206,UA,994,N453UA,EWR,BOS,39,200
12,17,2000,2240,DL,1147,N945DL,LGA,ATL,111,762
12,17,2027,2243,EV,4176,N14993,EWR,IND,103,645
12,17,1829,2044,EV,5268,N723EV,LGA,CLT,88,544
12,17,2129,32,UA,1106,N77510,EWR,IAH,198,1400
12,17,2025,2205,AA,371,N4WVAA,LGA,ORD,108,733
12,17,2123,2352,B6,97,N520JB,JFK,DEN,235,1626
12,17,2018,2313,B6,153,N523JB,JFK,PBI,147,1028
12,17,2009,2255,EV,4204,N14162,EWR,OKC,191,1325
12,17,1652,1804,B6,918,N203JB,JFK,BOS,67,187
12,17,2054,2306,EV,3819,N12900,EWR,CVG,96,569
12,17,2001,2304,B6,65,N556JB,JFK,ABQ,256,1826
12,17,2025,2258,DL,436,N3754A,JFK,DEN,229,1626
12,17,2129,2359,EV,5846,N14904,EWR,JAX,128,820
12,17,2145,2253,EV,4625,N11544,EWR,DCA,43,199
12,17,2229,2343,B6,234,N294JB,JFK,BTV,41,266
12,17,2135,55,AA,185,N327AA,JFK,LAX,344,2475
12,17,2129,2258,EV,4421,N12996,EWR,ORF,59,284
12,17,1940,2115,AA,363,N582AA,LGA,ORD,109,733
12,17,1920,2055,WN,152,N466WN,LGA,MKE,115,738
12,17,2159,2359,EV,3845,N16919,EWR,GSP,95,594
12,17,2145,33,B6,705,N373JB,EWR,FLL,154,1065
12,17,2229,2319,UA,471,N839UA,EWR,BDL,26,116
12,17,2245,2353,B6,108,N190JB,JFK,PWM,47,273
12,17,2104,2221,EV,4119,N16918,EWR,RIC,57,277
12,17,2015,2344,DL,427,N180DN,JFK,LAX,342,2475
12,17,2059,2314,MQ,3473,N501MQ,LGA,ATL,109,762
12,17,2115,2348,EV,3810,N14920,EWR,ATL,115,746
12,17,2159,2308,EV,4179,N26545,EWR,PWM,52,284
12,17,2040,2359,B6,523,N643JB,JFK,LAX,345,2475
12,17,2001,2221,EV,4321,N11137,EWR,MCI,167,1092
12,17,2229,2351,B6,486,N183JB,JFK,ROC,56,264
12,17,2101,2346,B6,499,N521JB,LGA,MCO,141,950
12,17,2225,2341,EV,4462,N13965,EWR,BUF,50,282
12,17,2033,2206,FL,1159,N928AT,LGA,CAK,64,397
12,17,2000,2135,UA,695,N820UA,LGA,ORD,104,733
12,17,2255,2356,B6,718,N806JB,JFK,BOS,43,187
12,17,2110,2306,EV,4885,N608QX,LGA,ILM,77,500
12,17,2059,2244,B6,105,N266JB,JFK,ORD,112,740
12,17,1625,1754,9E,2904,NA,JFK,BOS,NA,187
12,17,1905,2100,9E,2931,NA,JFK,PIT,NA,340
12,17,1700,1813,9E,2942,NA,JFK,PHL,NA,94
12,17,1930,2136,9E,2960,NA,JFK,CLE,NA,425
12,17,1238,1440,9E,3311,NA,EWR,DTW,NA,488
12,17,1930,2155,9E,3445,NA,LGA,DSM,NA,1031
12,17,2038,2259,9E,3681,NA,LGA,GSP,NA,610
12,17,2159,2307,9E,3843,NA,LGA,SYR,NA,198
12,17,815,953,9E,4213,NA,LGA,RIC,NA,292
12,17,2100,2317,9E,4010,NA,LGA,CVG,NA,585
12,17,959,1221,9E,4060,NA,LGA,DAY,NA,549
12,17,1850,2220,AA,235,N3JPAA,JFK,SEA,NA,2422
12,17,1735,1925,AA,345,N4XXAA,LGA,ORD,NA,733
12,17,1930,2235,AA,1691,N489AA,EWR,DFW,NA,1372
12,17,2000,2110,AA,2314,N3BAAA,JFK,BOS,NA,187
12,17,1429,1737,B6,301,N520JB,JFK,FLL,NA,1069
12,17,1859,2150,B6,327,N592JB,EWR,MCO,NA,937
12,17,2015,2126,B6,418,N294JB,JFK,BOS,NA,187
12,17,908,1204,B6,653,N556JB,JFK,PBI,NA,1028
12,17,2136,2259,B6,702,N306JB,JFK,BUF,NA,301
12,17,1629,1932,B6,1161,N796JB,LGA,PBI,NA,1035
12,17,1940,2243,B6,1271,N779JB,LGA,FLL,NA,1076
12,17,1730,1846,B6,2580,N249JB,EWR,BOS,NA,200
12,17,2106,2213,B6,2680,N198JB,EWR,BOS,NA,200
12,17,1500,1701,EV,3260,N23139,EWR,CLT,NA,529
12,17,1223,1420,EV,3806,N14573,EWR,DAY,NA,533
12,17,841,1003,EV,3815,N16918,EWR,ROC,NA,246
12,17,601,716,EV,3817,N14116,EWR,BUF,NA,282
12,17,1027,1236,EV,3818,N13955,EWR,DTW,NA,488
12,17,1229,1413,EV,3825,N16918,EWR,CMH,NA,463
12,17,823,1016,EV,4169,N14562,EWR,CMH,NA,463
12,17,2029,2251,EV,4085,N12172,EWR,OMA,NA,1134
12,17,1554,1810,EV,4091,N14570,EWR,IND,NA,645
12,17,1325,1454,EV,4104,N16541,EWR,BNA,NA,748
12,17,808,1025,EV,4111,N13949,EWR,CHS,NA,628
12,17,1718,1908,EV,4202,N18114,EWR,STL,NA,872
12,17,1040,1302,EV,4284,N21154,EWR,OMA,NA,1134
12,17,740,942,EV,4297,N13566,EWR,DTW,NA,488
12,17,635,849,EV,4161,N17146,EWR,MSP,NA,1008
12,17,727,930,EV,4166,N14904,EWR,GSP,NA,594
12,17,1420,1555,EV,4171,N13964,EWR,MSN,NA,799
12,17,1400,1558,EV,4175,N25134,EWR,AVL,NA,583
12,17,614,800,EV,4334,N16981,EWR,CMH,NA,463
12,17,1330,1546,EV,4395,N15912,EWR,IND,NA,645
12,17,841,1010,EV,4409,N14162,EWR,RIC,NA,277
12,17,829,1055,EV,4419,N12201,EWR,XNA,NA,1131
12,17,839,1007,EV,4422,N13903,EWR,PIT,NA,319
12,17,1334,1438,EV,4434,N12924,EWR,MHT,NA,209
12,17,959,1124,EV,4510,N15572,EWR,MKE,NA,725
12,17,754,944,EV,4548,N14186,EWR,RDU,NA,416
12,17,1024,1246,EV,4495,N16961,EWR,SAV,NA,708
12,17,800,1028,EV,4364,N14186,EWR,MCI,NA,1092
12,17,1055,1253,EV,4628,N14923,EWR,STL,NA,872
12,17,1211,1427,EV,4567,N11137,EWR,MCI,NA,1092
12,17,835,1025,EV,4711,N11109,EWR,STL,NA,872
12,17,1059,1334,EV,4679,N16981,EWR,JAX,NA,820
12,17,1329,1538,EV,4687,N13949,EWR,CVG,NA,569
12,17,811,1012,EV,4691,N14959,EWR,DAY,NA,533
12,17,829,1039,EV,4536,N16911,EWR,CVG,NA,569
12,17,829,1034,EV,4537,N14998,EWR,MEM,NA,946
12,17,835,1051,EV,4945,N730EV,LGA,CLT,NA,544
12,17,900,1030,EV,5220,N723EV,LGA,ROC,NA,254
12,17,1200,1340,EV,5245,N722EV,LGA,PIT,NA,335
12,17,2100,2239,EV,5451,N752EV,LGA,RIC,NA,292
12,17,810,954,EV,5463,N759EV,LGA,BNA,NA,764
12,17,1105,1235,EV,5599,N615QX,LGA,ROC,NA,254
12,17,1223,1351,EV,5795,N14570,EWR,PIT,NA,319
12,17,1310,1408,EV,5948,N12569,EWR,ALB,NA,143
12,17,1151,1419,FL,63,N959AT,LGA,ATL,NA,762
12,17,1236,1433,EV,4118,N13566,EWR,DTW,NA,488
12,17,755,937,EV,4125,N11535,EWR,GSO,NA,445
12,17,1027,1156,EV,4129,N14977,EWR,BNA,NA,748
12,17,1438,1541,EV,4133,N13124,EWR,PVD,NA,160
12,17,1240,1513,EV,4141,N14904,EWR,ATL,NA,746
12,17,1815,2005,MQ,2839,N510MQ,LGA,STL,NA,888
12,17,1543,1752,EV,4667,N12145,EWR,MSP,NA,1008
12,17,1635,1755,MQ,3044,N627MQ,JFK,BWI,NA,184
12,17,1450,1650,MQ,3199,N516MQ,LGA,CLT,NA,544
12,17,2030,2205,WN,3494,N466WN,EWR,MDW,NA,711
12,17,1637,1800,YV,3771,N503MJ,LGA,IAD,NA,229
12,17,1105,1242,EV,5273,N741EV,LGA,PIT,NA,335
12,17,1355,1550,MQ,3340,N1EAMQ,LGA,DTW,NA,502
12,17,1520,1700,MQ,3493,N826MQ,LGA,CLE,NA,419
12,17,2115,2315,MQ,3384,N8EGMQ,LGA,CLT,NA,544
12,17,1259,1454,MQ,3388,N857MQ,LGA,CMH,NA,479
12,17,1455,1650,MQ,3391,N813MQ,LGA,CMH,NA,479
12,17,1020,1205,MQ,3466,N813MQ,LGA,RDU,NA,431
12,17,1800,1935,MQ,3486,N817MQ,LGA,BNA,NA,764
12,17,1005,1155,MQ,3572,N832MQ,LGA,CLE,NA,419
12,17,1625,1755,MQ,3748,N518MQ,EWR,ORD,NA,719
12,17,1855,2040,MQ,3591,N839MQ,LGA,RDU,NA,431
12,17,1155,1355,MQ,3616,N526MQ,LGA,MSP,NA,1020
12,17,1630,1905,MQ,3357,N535MQ,LGA,ATL,NA,762
12,17,1455,1650,MQ,3359,N844MQ,JFK,RDU,NA,427
12,17,1706,2016,UA,305,NA,LGA,IAH,NA,1416
12,17,1400,1531,UA,643,NA,EWR,ORD,NA,719
12,17,900,1036,UA,685,NA,LGA,ORD,NA,733
12,17,1800,1942,UA,691,NA,LGA,ORD,NA,733
12,17,2157,2305,UA,736,NA,EWR,BOS,NA,200
12,17,630,935,UA,1454,NA,LGA,IAH,NA,1416
12,17,1200,1309,US,2146,NA,LGA,BOS,NA,184
12,17,1400,1507,US,2150,NA,LGA,BOS,NA,184
12,17,1600,1718,US,2154,NA,LGA,BOS,NA,184
12,17,1800,1919,US,2158,NA,LGA,BOS,NA,184
12,17,1900,2014,US,2160,NA,LGA,BOS,NA,184
12,17,2000,2115,US,2162,NA,LGA,BOS,NA,184
12,17,2100,2206,US,2164,NA,LGA,BOS,NA,184
12,17,1400,1515,US,2183,NA,LGA,DCA,NA,214
12,17,1500,1619,US,2185,NA,LGA,DCA,NA,214
12,17,1600,1719,US,2187,NA,LGA,DCA,NA,214
12,18,500,651,US,1895,N178US,EWR,CLT,81,529
12,18,515,814,UA,1014,N78506,EWR,IAH,195,1400
12,18,540,850,AA,2243,N5DYAA,JFK,MIA,151,1089
12,18,550,1027,B6,939,N763JB,JFK,BQN,197,1576
12,18,559,718,EV,6177,N11189,EWR,IAD,50,212
12,18,600,905,AA,1175,N3FFAA,LGA,MIA,149,1096
12,18,559,735,UA,1153,N14214,EWR,ORD,117,719
12,18,600,856,B6,371,N579JB,LGA,FLL,147,1076
12,18,600,931,UA,1668,N13248,EWR,SFO,368,2565
12,18,600,701,US,2134,N757UW,LGA,BOS,NA,184
12,18,600,745,AA,301,N3ENAA,LGA,ORD,119,733
12,18,600,755,DL,731,N333NB,LGA,DTW,84,502
12,18,600,835,DL,904,N309US,LGA,ATL,107,762
12,18,600,846,B6,583,N729JB,JFK,MCO,140,944
12,18,545,832,UA,378,N524UA,LGA,IAH,193,1416
12,18,600,659,US,2167,N742PS,LGA,DCA,40,214
12,18,600,658,US,1833,N961UW,LGA,PHL,27,96
12,18,605,814,DL,1919,N956DL,LGA,MSP,163,1020
12,18,601,716,EV,3817,N13956,EWR,BUF,53,282
12,18,605,724,EV,5747,N825AS,LGA,IAD,51,229
12,18,605,730,WN,485,N379SW,EWR,MDW,114,711
12,18,610,820,EV,4199,N12569,EWR,CLT,82,529
12,18,613,834,EV,4393,N11150,EWR,IND,101,645
12,18,611,1055,B6,1403,N547JB,JFK,SJU,199,1598
12,18,614,800,EV,4334,N12924,EWR,CMH,79,463
12,18,603,800,EV,5388,N718EV,EWR,DTW,79,488
12,18,615,845,MQ,3550,N3AEMQ,LGA,ATL,112,762
12,18,600,915,AA,1103,N3JDAA,LGA,DFW,192,1389
12,18,600,825,WN,1716,N461WN,LGA,ATL,109,762
12,18,615,918,UA,1701,N73278,EWR,FLL,144,1065
12,18,615,818,US,1989,N152UW,EWR,CLT,84,529
12,18,625,735,B6,2180,N375JB,EWR,BOS,44,200
12,18,610,915,AA,1205,N617AA,EWR,MIA,147,1085
12,18,630,919,B6,1099,N585JB,LGA,MCO,137,950
12,18,615,852,DL,479,N397DA,JFK,ATL,125,760
12,18,600,933,UA,303,N587UA,JFK,SFO,367,2586
12,18,615,817,US,1899,N169UW,JFK,CLT,90,541
12,18,630,938,B6,929,N646JB,JFK,RSW,156,1074
12,18,630,742,UA,363,N823UA,EWR,BOS,39,200
12,18,630,852,EV,4122,N14905,EWR,SDF,108,642
12,18,630,830,MQ,2810,N531MQ,LGA,DTW,81,502
12,18,630,830,MQ,3599,N6EAMQ,LGA,MSP,155,1020
12,18,635,929,B6,525,N658JB,JFK,TPA,139,1005
12,18,630,835,US,2052,N540UW,EWR,CLT,81,529
12,18,635,803,EV,4422,N13161,EWR,PIT,59,319
12,18,630,842,US,2085,N191UW,LGA,CLT,85,544
12,18,635,849,EV,4161,N16178,EWR,MSP,163,1008
12,18,625,750,WN,1360,N8316H,LGA,MDW,116,725
12,18,635,943,UA,1299,N33286,EWR,RSW,159,1068
12,18,637,814,EV,4594,N13124,EWR,RDU,64,416
12,18,615,935,WN,16,N700GS,EWR,HOU,198,1411
12,18,630,815,AA,303,N3CEAA,LGA,ORD,117,733
12,18,640,1003,UA,398,N510UA,JFK,LAX,333,2475
12,18,639,944,UA,785,N515UA,EWR,LAX,328,2454
12,18,645,820,EV,4993,N760EV,LGA,PIT,58,335
12,18,640,805,WN,1121,N7746C,LGA,MKE,113,738
12,18,630,935,UA,1454,N25705,LGA,IAH,196,1416
12,18,645,857,9E,3769,N841AY,EWR,CVG,93,569
12,18,635,930,UA,1148,N26226,EWR,TPA,140,997
12,18,655,804,B6,318,N304JB,JFK,BOS,46,187
12,18,700,850,AA,305,N490AA,LGA,ORD,119,733
12,18,645,955,AA,1107,N3FMAA,LGA,DFW,197,1389
12,18,700,808,US,2136,N965UW,LGA,BOS,46,184
12,18,655,940,AA,1263,N3KXAA,JFK,LAS,313,2248
12,18,659,945,DL,1547,N960DL,LGA,ATL,112,762
12,18,650,916,UA,1729,N77296,EWR,DEN,235,1605
12,18,700,1011,DL,1879,N321NB,LGA,FLL,155,1076
12,18,700,855,EV,4099,N13994,EWR,STL,135,872
12,18,700,837,UA,681,N818UA,EWR,ORD,119,719
12,18,700,809,US,2169,N752US,LGA,DCA,42,214
12,18,700,837,UA,1403,N17730,LGA,ORD,113,733
12,18,630,910,B6,1611,N768JB,JFK,LAS,318,2248
12,18,705,1156,B6,3,N529JB,JFK,SJU,207,1598
12,18,700,1015,B6,23,N637JB,JFK,LAX,341,2475
12,18,655,921,UA,343,N536UA,LGA,DEN,235,1620
12,18,700,1040,DL,430,N706TW,JFK,SFO,360,2586
12,18,700,1025,DL,472,N154DL,JFK,LAX,347,2475
12,18,700,845,B6,905,N608JB,JFK,ORD,125,740
12,18,630,900,DL,575,N767NC,EWR,ATL,107,746
12,18,705,850,WN,1352,N340LV,EWR,STL,137,872
12,18,710,1025,AA,2279,N3JWAA,LGA,MIA,152,1096
12,18,650,955,AA,2493,N623AA,JFK,MCO,139,944
12,18,700,1025,VX,399,N626VA,JFK,LAX,346,2475
12,18,650,1022,UA,1495,N76288,EWR,SFO,374,2565
12,18,645,907,B6,675,N588JB,JFK,MSY,161,1182
12,18,710,844,EV,4522,N13566,EWR,BNA,110,748
12,18,611,912,B6,601,N663JB,JFK,FLL,143,1069
12,18,715,940,MQ,3547,N512MQ,LGA,XNA,160,1147
12,18,700,1029,DL,2421,N3764D,JFK,SLC,295,1990
12,18,720,832,UA,424,N851UA,EWR,BOS,47,200
12,18,713,1028,UA,795,N819UA,EWR,AUS,203,1504
12,18,600,810,EV,4150,N13969,EWR,CVG,99,569
12,18,721,945,UA,390,N472UA,EWR,MSY,161,1167
12,18,720,855,WN,1975,N966WN,EWR,BNA,109,748
12,18,708,1014,UA,1077,N16701,EWR,MIA,152,1085
12,18,727,930,EV,4166,N15912,EWR,GSP,94,594
12,18,725,1002,B6,677,N317JB,JFK,JAX,120,828
12,18,729,1020,B6,461,N587JB,LGA,PBI,141,1035
12,18,730,1040,AA,1381,N596AA,EWR,DFW,195,1372
12,18,730,1105,VX,183,N852VA,EWR,SFO,363,2565
12,18,730,1110,VX,11,N840VA,JFK,SFO,363,2586
12,18,715,905,WN,2606,N487WN,LGA,STL,133,888
12,18,730,1040,AA,29,N3KCAA,LGA,PBI,140,1035
12,18,715,918,DL,831,N310NW,LGA,DTW,84,502
12,18,720,1045,AA,1345,N338AA,JFK,MIA,151,1089
12,18,730,1018,UA,700,N670UA,EWR,IAH,184,1400
12,18,741,1046,UA,450,N831UA,EWR,DFW,198,1372
12,18,730,1050,AA,33,N319AA,JFK,LAX,353,2475
12,18,710,840,B6,2702,N519JB,JFK,BUF,56,301
12,18,729,845,EV,4233,N12996,EWR,BTV,51,266
12,18,745,1043,B6,1717,N784JB,LGA,TPA,143,1010
12,18,729,1045,UA,1455,N37267,EWR,LAX,350,2454
12,18,745,1015,DL,807,N978AT,EWR,ATL,104,746
12,18,745,1056,DL,2395,N370NB,LGA,PBI,136,1035
12,18,745,1040,MQ,3066,N517MQ,JFK,TPA,143,1005
12,18,745,933,9E,2935,N914XJ,JFK,PIT,65,340
12,18,737,921,B6,885,N296JB,JFK,RDU,70,427
12,18,656,1145,DL,2275,N3739P,JFK,SJU,205,1598
12,18,745,1102,DL,440,N723TW,JFK,SEA,367,2422
12,18,751,928,UA,279,N464UA,EWR,ORD,115,719
12,18,604,838,EV,4137,N11191,EWR,ATL,109,746
12,18,749,1236,UA,1216,N37464,EWR,SJU,205,1608
12,18,750,1255,AA,936,N5FLAA,JFK,STT,200,1623
12,18,754,944,EV,4548,N18114,EWR,RDU,65,416
12,18,754,911,B6,1307,N190JB,JFK,IAD,50,228
12,18,759,1004,B6,1273,N348JB,JFK,CHS,98,636
12,18,720,1030,UA,1456,N33209,LGA,IAH,191,1416
12,18,800,954,9E,2932,N602LR,JFK,RDU,68,427
12,18,800,1028,EV,4364,N17138,EWR,MCI,170,1092
12,18,730,1035,WN,20,N246LV,LGA,HOU,199,1428
12,18,800,1115,AA,2267,N3EYAA,LGA,MIA,149,1096
12,18,800,915,US,2171,N709UW,LGA,DCA,54,214
12,18,756,959,US,1733,N157UW,LGA,CLT,93,544
12,18,800,1111,B6,1511,N527JB,EWR,RSW,158,1068
12,18,759,1034,DL,2457,N345NB,LGA,MSY,165,1183
12,18,754,1054,UA,1115,N75410,EWR,TPA,140,997
12,18,800,1103,DL,425,N702TW,JFK,MCO,134,944
12,18,755,1110,DL,874,N362NW,LGA,MIA,150,1096
12,18,759,1037,DL,2047,N651DL,LGA,ATL,109,762
12,18,800,1142,UA,397,N596UA,JFK,SFO,368,2586
12,18,752,1046,UA,1592,N73299,EWR,MCO,131,937
12,18,800,910,AA,84,N3EBAA,JFK,BOS,35,187
12,18,810,954,EV,5463,N608QX,LGA,BNA,109,764
12,18,745,1100,AA,1111,N3EJAA,LGA,DFW,194,1389
12,18,800,1115,DL,2190,N928DL,JFK,MIA,145,1089
12,18,755,937,EV,4125,N17146,EWR,GSO,67,445
12,18,800,907,US,2138,N948UW,LGA,BOS,35,184
12,18,805,1050,9E,3528,N298PQ,LGA,JAX,118,833
12,18,755,925,WN,398,N477WN,EWR,MDW,112,711
12,18,758,1139,UA,1246,N75432,EWR,SFO,367,2565
12,18,805,1108,DL,382,N329NB,LGA,TPA,140,1010
12,18,812,1034,EV,4407,N27152,EWR,OMA,176,1134
12,18,806,1035,UA,561,N521UA,LGA,DEN,238,1620
12,18,800,1135,AA,59,N381AA,JFK,SFO,372,2586
12,18,800,945,MQ,2809,N544MQ,LGA,STL,135,888
12,18,815,953,9E,4213,N930XJ,LGA,RIC,57,292
12,18,805,1111,DL,2017,N305DQ,JFK,TPA,141,1005
12,18,805,1304,AA,1357,N5FEAA,JFK,SJU,209,1598
12,18,746,1050,B6,163,N520JB,JFK,SRQ,144,1041
12,18,740,925,AA,307,N3KAAA,LGA,ORD,118,733
12,18,730,1220,B6,1289,N506JB,EWR,SJU,203,1608
12,18,820,940,MQ,3370,N839MQ,JFK,DCA,56,213
12,18,815,1123,B6,281,N228JB,JFK,HOU,205,1428
12,18,823,1201,UA,1043,N77258,EWR,PHX,307,2133
12,18,820,1021,US,409,N673AW,EWR,CLT,92,529
12,18,815,1114,DL,2596,N6703D,JFK,LAS,311,2248
12,18,825,1005,MQ,3272,N833MQ,LGA,CLE,72,419
12,18,830,1153,UA,443,N505UA,JFK,LAX,330,2475
12,18,800,1010,9E,2916,N600LR,JFK,DTW,88,509
12,18,815,1035,9E,2921,N928XJ,JFK,MSP,166,1029
12,18,829,1055,EV,4419,N10156,EWR,XNA,168,1131
12,18,829,1028,B6,219,N183JB,JFK,CLT,86,541
12,18,832,1129,B6,27,N561JB,EWR,MCO,131,937
12,18,825,953,9E,2912,N605LR,JFK,DCA,54,213
12,18,829,1034,EV,4537,N13538,EWR,MEM,147,946
12,18,830,1005,MQ,3433,N516MQ,LGA,BNA,112,764
12,18,830,1106,F9,509,N206FR,LGA,DEN,242,1620
12,18,830,1037,DL,2119,N958DN,LGA,MSP,159,1020
12,18,825,1029,US,1831,N151UW,JFK,CLT,87,541
12,18,830,1115,DL,914,N327NB,LGA,DEN,236,1620
12,18,830,1030,MQ,3407,N509MQ,LGA,CMH,78,479
12,18,835,1051,EV,4945,N759EV,LGA,CLT,87,544
12,18,829,1039,EV,4638,N14993,EWR,CVG,97,569
12,18,805,945,MQ,3531,N849MQ,LGA,RDU,68,431
12,18,823,1016,EV,4169,N16987,EWR,CMH,77,463
12,18,841,1010,EV,4409,N13995,EWR,RIC,54,277
12,18,811,1012,EV,4691,N16961,EWR,DAY,86,533
12,18,822,1142,UA,1626,N38727,EWR,SAN,338,2425
12,18,838,951,UA,676,N538UA,EWR,BOS,44,200
12,18,830,1105,DL,433,N385DN,JFK,ATL,110,760
12,18,835,1025,EV,4711,N12145,EWR,STL,136,872
12,18,840,1115,MQ,3419,N523MQ,LGA,ATL,109,762
12,18,825,939,9E,2901,N923XJ,JFK,BOS,65,187
12,18,841,1003,EV,3815,N14186,EWR,ROC,47,246
